ticker,period_start_filing,period_end_filing,price_start,price_end,return_pct
AMD,2022-11-14,2023-02-14,73.53,85.95,16.89
AMD,2023-02-14,2023-05-15,85.95,97.40,13.32
AMD,2023-05-15,2023-08-14,97.40,111.98,14.97
AMD,2023-08-14,2023-11-14,111.98,119.88,7.05
AMD,2023-11-14,2024-02-14,119.88,178.70,49.07
AMD,2024-02-14,2024-05-15,178.70,159.67,-10.65
AMD,2024-05-15,2024-08-14,159.67,140.75,-11.85
AMD,2024-08-14,2024-11-14,140.75,138.84,-1.36
AMD,2024-11-14,2025-02-14,138.84,113.10,-18.54
AMD,2025-02-14,2025-05-15,113.10,114.99,1.67
AMD,2025-05-15,2025-08-14,114.99,180.95,57.36
AMD,2025-08-14,2025-11-14,180.95,246.81,36.40
AMD,2025-11-14,2026-02-17,246.81,203.08,-17.72
AMD,2026-02-17,2026-05-18,203.08,420.99,107.30
AMKR,2020-05-15,2020-08-14,8.72,12.50,43.34
AMKR,2020-08-14,2020-11-16,12.50,12.74,1.93
AMKR,2020-11-16,2021-02-16,12.74,23.24,82.40
AMKR,2021-02-16,2021-06-01,23.24,20.08,-13.60
AMKR,2021-06-01,2021-08-16,20.08,24.30,20.99
AMKR,2021-08-16,2021-11-15,24.30,21.89,-9.91
AMKR,2021-11-15,2022-02-14,21.89,19.84,-9.38
AMKR,2022-02-14,2022-05-16,19.84,17.94,-9.55
AMKR,2022-05-16,2022-08-15,17.94,21.17,18.00
AMKR,2022-08-15,2022-11-14,21.17,24.72,16.76
AMKR,2022-11-14,2023-02-14,24.72,26.14,5.75
AMKR,2023-02-14,2023-05-15,26.14,20.76,-20.60
AMKR,2023-05-15,2023-08-14,20.76,25.08,20.81
AMKR,2023-08-14,2023-11-14,25.08,24.05,-4.11
AMKR,2023-11-14,2024-02-14,24.05,29.28,21.75
AMKR,2024-02-14,2024-05-15,29.28,32.44,10.79
AMKR,2024-05-15,2024-08-14,32.44,30.64,-5.54
AMKR,2024-08-14,2024-11-14,30.64,25.11,-18.03
AMKR,2024-11-14,2025-02-14,25.11,22.13,-11.90
AMKR,2025-02-14,2025-05-15,22.13,19.66,-11.13
AMKR,2025-05-15,2025-08-14,19.66,24.31,23.63
AMKR,2025-08-14,2025-11-14,24.31,31.52,29.65
AMKR,2025-11-14,2026-02-17,31.52,46.70,48.16
AMKR,2026-02-17,2026-05-18,46.70,65.97,41.26
AMPL,2020-05-15,2020-08-14,,,PRE_IPO
AMPL,2020-08-14,2020-11-16,,,PRE_IPO
AMPL,2020-11-16,2021-02-16,,,PRE_IPO
AMPL,2021-02-16,2021-06-01,,,PRE_IPO
AMPL,2021-06-01,2021-08-16,,,PRE_IPO
AMPL,2021-08-16,2021-11-15,,,PRE_IPO
AMPL,2021-11-15,2022-02-14,72.69,42.58,-41.42
AMPL,2022-02-14,2022-05-16,42.58,16.88,-60.36
AMPL,2022-05-16,2022-08-15,16.88,18.37,8.83
AMPL,2022-08-15,2022-11-14,18.37,14.77,-19.60
AMPL,2022-11-14,2023-02-14,14.77,15.79,6.91
AMPL,2023-02-14,2023-05-15,15.79,10.33,-34.58
AMPL,2023-05-15,2023-08-14,10.33,11.47,11.04
AMPL,2023-08-14,2023-11-14,11.47,10.91,-4.88
AMPL,2023-11-14,2024-02-14,10.91,14.23,30.43
AMPL,2024-02-14,2024-05-15,14.23,9.49,-33.31
AMPL,2024-05-15,2024-08-14,9.49,8.34,-12.12
AMPL,2024-08-14,2024-11-14,8.34,10.07,20.74
AMPL,2024-11-14,2025-02-14,10.07,12.04,19.56
AMPL,2025-02-14,2025-05-15,12.04,12.14,0.83
AMPL,2025-05-15,2025-08-14,12.14,11.36,-6.43
AMPL,2025-08-14,2025-11-14,11.36,10.73,-5.55
AMPL,2025-11-14,2026-02-17,10.73,6.34,-40.91
AMPL,2026-02-17,2026-05-18,6.34,6.35,0.16
AMSC,2020-05-15,2020-08-14,5.84,12.28,110.27
AMSC,2020-08-14,2020-11-16,12.28,14.70,19.71
AMSC,2020-11-16,2021-02-16,14.70,25.58,74.01
AMSC,2021-02-16,2021-06-01,25.58,15.06,-41.13
AMSC,2021-06-01,2021-08-16,15.06,12.22,-18.86
AMSC,2021-08-16,2021-11-15,12.22,15.65,28.07
AMSC,2021-11-15,2022-02-14,15.65,7.80,-50.16
AMSC,2022-02-14,2022-05-16,7.80,4.97,-36.28
AMSC,2022-05-16,2022-08-15,4.97,6.09,22.54
AMSC,2022-08-15,2022-11-14,6.09,4.01,-34.15
AMSC,2022-11-14,2023-02-14,4.01,5.64,40.65
AMSC,2023-02-14,2023-05-15,5.64,4.33,-23.23
AMSC,2023-05-15,2023-08-14,4.33,10.07,132.56
AMSC,2023-08-14,2023-11-14,10.07,8.95,-11.12
AMSC,2023-11-14,2024-02-14,8.95,14.44,61.34
AMSC,2024-02-14,2024-05-15,14.44,14.49,0.35
AMSC,2024-05-15,2024-08-14,14.49,20.52,41.61
AMSC,2024-08-14,2024-11-14,20.52,31.91,55.51
AMSC,2024-11-14,2025-02-14,31.91,31.16,-2.35
AMSC,2025-02-14,2025-05-15,31.16,23.52,-24.52
AMSC,2025-05-15,2025-08-14,23.52,52.16,121.77
AMSC,2025-08-14,2025-11-14,52.16,33.91,-34.99
AMSC,2025-11-14,2026-02-17,33.91,36.66,8.11
AMSC,2026-02-17,2026-05-18,36.66,50.15,36.80
AMT,2020-05-15,2020-08-14,191.57,209.59,9.40
AMT,2020-08-14,2020-11-16,209.59,201.32,-3.95
AMT,2020-11-16,2021-02-16,201.32,190.50,-5.37
AMT,2021-02-16,2021-06-01,190.50,220.07,15.53
AMT,2021-06-01,2021-08-16,220.07,242.19,10.05
AMT,2021-08-16,2021-11-15,242.19,223.82,-7.59
AMT,2021-11-15,2022-02-14,223.82,202.30,-9.61
AMT,2022-02-14,2022-05-16,202.30,199.85,-1.21
AMT,2022-05-16,2022-08-15,199.85,245.83,23.01
AMT,2022-08-15,2022-11-14,245.83,189.45,-22.94
AMT,2022-11-14,2023-02-14,189.45,190.65,0.63
AMT,2023-02-14,2023-05-15,190.65,174.49,-8.48
AMT,2023-05-15,2023-08-14,174.49,168.44,-3.47
AMT,2023-08-14,2023-11-14,168.44,176.58,4.83
AMT,2023-11-14,2024-02-14,176.58,172.74,-2.17
AMT,2024-02-14,2024-05-15,172.74,177.56,2.79
AMT,2024-05-15,2024-08-14,177.56,208.09,17.19
AMT,2024-08-14,2024-11-14,208.09,182.92,-12.09
AMT,2024-11-14,2025-02-14,182.92,179.44,-1.90
AMT,2025-02-14,2025-05-15,179.44,202.22,12.69
AMT,2025-05-15,2025-08-14,202.22,195.89,-3.13
AMT,2025-08-14,2025-11-14,195.89,178.32,-8.97
AMT,2025-11-14,2026-02-17,178.32,189.37,6.20
AMT,2026-02-17,2026-05-18,189.37,175.60,-7.27
AMZN,2020-05-15,2020-08-14,120.49,157.40,30.64
AMZN,2020-08-14,2020-11-16,157.40,156.55,-0.54
AMZN,2020-11-16,2021-02-16,156.55,163.45,4.40
AMZN,2021-02-16,2021-06-01,163.45,160.93,-1.54
AMZN,2021-06-01,2021-08-16,160.93,164.95,2.50
AMZN,2021-08-16,2021-11-15,164.95,177.28,7.48
AMZN,2021-11-15,2022-02-14,177.28,155.17,-12.48
AMZN,2022-02-14,2022-05-16,155.17,110.81,-28.59
AMZN,2022-05-16,2022-08-15,110.81,143.18,29.21
AMZN,2022-08-15,2022-11-14,143.18,98.49,-31.21
AMZN,2022-11-14,2023-02-14,98.49,99.70,1.23
AMZN,2023-02-14,2023-05-15,99.70,111.20,11.53
AMZN,2023-05-15,2023-08-14,111.20,140.57,26.41
AMZN,2023-08-14,2023-11-14,140.57,145.80,3.72
AMZN,2023-11-14,2024-02-14,145.80,170.98,17.27
AMZN,2024-02-14,2024-05-15,170.98,185.99,8.78
AMZN,2024-05-15,2024-08-14,185.99,170.10,-8.54
AMZN,2024-08-14,2024-11-14,170.10,211.48,24.33
AMZN,2024-11-14,2025-02-14,211.48,228.68,8.13
AMZN,2025-02-14,2025-05-15,228.68,205.17,-10.28
AMZN,2025-05-15,2025-08-14,205.17,230.98,12.58
AMZN,2025-08-14,2025-11-14,230.98,234.69,1.61
AMZN,2025-11-14,2026-02-17,234.69,201.15,-14.29
AMZN,2026-02-17,2026-05-18,201.15,264.86,31.67
ANF,2020-05-15,2020-08-14,11.14,10.82,-2.87
ANF,2020-08-14,2020-11-16,10.82,19.00,75.60
ANF,2020-11-16,2021-02-16,19.00,25.92,36.42
ANF,2021-02-16,2021-06-01,25.92,41.74,61.03
ANF,2021-06-01,2021-08-16,41.74,36.92,-11.55
ANF,2021-08-16,2021-11-15,36.92,46.16,25.03
ANF,2021-11-15,2022-02-14,46.16,39.66,-14.08
ANF,2022-02-14,2022-05-16,39.66,32.78,-17.35
ANF,2022-05-16,2022-08-15,32.78,19.79,-39.63
ANF,2022-08-15,2022-11-14,19.79,18.83,-4.85
ANF,2022-11-14,2023-02-14,18.83,31.01,64.68
ANF,2023-02-14,2023-05-15,31.01,24.45,-21.15
ANF,2023-05-15,2023-08-14,24.45,41.36,69.16
ANF,2023-08-14,2023-11-14,41.36,68.68,66.05
ANF,2023-11-14,2024-02-14,68.68,119.25,73.63
ANF,2024-02-14,2024-05-15,119.25,137.68,15.45
ANF,2024-05-15,2024-08-14,137.68,153.08,11.19
ANF,2024-08-14,2024-11-14,153.08,144.60,-5.54
ANF,2024-11-14,2025-02-14,144.60,112.07,-22.50
ANF,2025-02-14,2025-05-15,112.07,79.66,-28.92
ANF,2025-05-15,2025-08-14,79.66,97.32,22.17
ANF,2025-08-14,2025-11-14,97.32,69.74,-28.34
ANF,2025-11-14,2026-02-17,69.74,94.11,34.94
ANF,2026-02-17,2026-05-18,94.11,71.95,-23.55
ANGI1EUR,2020-05-15,2020-08-14,,,NO_DATA
ANGI1EUR,2020-08-14,2020-11-16,,,NO_DATA
ANGI1EUR,2020-11-16,2021-02-16,,,NO_DATA
ANGI1EUR,2021-02-16,2021-06-01,,,NO_DATA
ANGI1EUR,2021-06-01,2021-08-16,,,NO_DATA
ANGI1EUR,2021-08-16,2021-11-15,,,NO_DATA
ANGI1EUR,2021-11-15,2022-02-14,,,NO_DATA
ANGI1EUR,2022-02-14,2022-05-16,,,NO_DATA
ANGI1EUR,2022-05-16,2022-08-15,,,NO_DATA
ANGI1EUR,2022-08-15,2022-11-14,,,NO_DATA
ANGI1EUR,2022-11-14,2023-02-14,,,NO_DATA
ANGI1EUR,2023-02-14,2023-05-15,,,NO_DATA
ANGI1EUR,2023-05-15,2023-08-14,,,NO_DATA
ANGI1EUR,2023-08-14,2023-11-14,,,NO_DATA
ANGI1EUR,2023-11-14,2024-02-14,,,NO_DATA
ANGI1EUR,2024-02-14,2024-05-15,,,NO_DATA
ANGI1EUR,2024-05-15,2024-08-14,,,NO_DATA
ANGI1EUR,2024-08-14,2024-11-14,,,NO_DATA
ANGI1EUR,2024-11-14,2025-02-14,,,NO_DATA
ANGI1EUR,2025-02-14,2025-05-15,,,NO_DATA
ANGI1EUR,2025-05-15,2025-08-14,,,NO_DATA
ANGI1EUR,2025-08-14,2025-11-14,,,NO_DATA
ANGI1EUR,2025-11-14,2026-02-17,,,NO_DATA
ANGI1EUR,2026-02-17,2026-05-18,,,NO_DATA
APP,2020-05-15,2020-08-14,,,PRE_IPO
APP,2020-08-14,2020-11-16,,,PRE_IPO
APP,2020-11-16,2021-02-16,,,PRE_IPO
APP,2021-02-16,2021-06-01,,,PRE_IPO
APP,2021-06-01,2021-08-16,68.86,55.88,-18.85
APP,2021-08-16,2021-11-15,55.88,102.77,83.91
APP,2021-11-15,2022-02-14,102.77,70.96,-30.95
APP,2022-02-14,2022-05-16,70.96,37.37,-47.34
APP,2022-05-16,2022-08-15,37.37,33.55,-10.22
APP,2022-08-15,2022-11-14,33.55,15.36,-54.22
APP,2022-11-14,2023-02-14,15.36,15.97,3.97
APP,2023-02-14,2023-05-15,15.97,22.63,41.70
APP,2023-05-15,2023-08-14,22.63,39.75,75.65
APP,2023-08-14,2023-11-14,39.75,42.80,7.67
APP,2023-11-14,2024-02-14,42.80,46.87,9.51
APP,2024-02-14,2024-05-15,46.87,84.06,79.35
APP,2024-05-15,2024-08-14,84.06,84.64,0.69
APP,2024-08-14,2024-11-14,84.64,284.49,236.12
APP,2024-11-14,2025-02-14,284.49,510.13,79.31
APP,2025-02-14,2025-05-15,510.13,366.61,-28.13
APP,2025-05-15,2025-08-14,366.61,433.34,18.20
APP,2025-08-14,2025-11-14,433.34,557.70,28.70
APP,2025-11-14,2026-02-17,557.70,376.38,-32.51
APP,2026-02-17,2026-05-18,376.38,492.38,30.82
AVAV,2020-05-15,2020-08-14,61.88,81.33,31.43
AVAV,2020-08-14,2020-11-16,81.33,83.58,2.77
AVAV,2020-11-16,2021-02-16,83.58,134.37,60.77
AVAV,2021-02-16,2021-06-01,134.37,110.43,-17.82
AVAV,2021-06-01,2021-08-16,110.43,100.23,-9.24
AVAV,2021-08-16,2021-11-15,100.23,92.05,-8.16
AVAV,2021-11-15,2022-02-14,92.05,60.16,-34.64
AVAV,2022-02-14,2022-05-16,60.16,78.61,30.67
AVAV,2022-05-16,2022-08-15,78.61,99.76,26.90
AVAV,2022-08-15,2022-11-14,99.76,89.60,-10.18
AVAV,2022-11-14,2023-02-14,89.60,90.49,0.99
AVAV,2023-02-14,2023-05-15,90.49,104.39,15.36
AVAV,2023-05-15,2023-08-14,104.39,95.78,-8.25
AVAV,2023-08-14,2023-11-14,95.78,129.21,34.90
AVAV,2023-11-14,2024-02-14,129.21,126.01,-2.48
AVAV,2024-02-14,2024-05-15,126.01,193.04,53.19
AVAV,2024-05-15,2024-08-14,193.04,184.07,-4.65
AVAV,2024-08-14,2024-11-14,184.07,204.25,10.96
AVAV,2024-11-14,2025-02-14,204.25,156.99,-23.14
AVAV,2025-02-14,2025-05-15,156.99,165.49,5.41
AVAV,2025-05-15,2025-08-14,165.49,249.73,50.90
AVAV,2025-08-14,2025-11-14,249.73,291.21,16.61
AVAV,2025-11-14,2026-02-17,291.21,262.99,-9.69
AVAV,2026-02-17,2026-05-18,262.99,161.52,-38.58
AVGO,2020-05-15,2020-08-14,22.70,28.87,27.18
AVGO,2020-08-14,2020-11-16,28.87,33.84,17.22
AVGO,2020-11-16,2021-02-16,33.84,43.84,29.54
AVGO,2021-02-16,2021-06-01,43.84,42.30,-3.51
AVGO,2021-06-01,2021-08-16,42.30,44.44,5.05
AVGO,2021-08-16,2021-11-15,44.44,51.88,16.75
AVGO,2021-11-15,2022-02-14,51.88,53.40,2.92
AVGO,2022-02-14,2022-05-16,53.40,54.14,1.39
AVGO,2022-05-16,2022-08-15,54.14,52.36,-3.28
AVGO,2022-08-15,2022-11-14,52.36,48.48,-7.41
AVGO,2022-11-14,2023-02-14,48.48,57.37,18.34
AVGO,2023-02-14,2023-05-15,57.37,61.38,6.99
AVGO,2023-05-15,2023-08-14,61.38,82.38,34.21
AVGO,2023-08-14,2023-11-14,82.38,94.35,14.54
AVGO,2023-11-14,2024-02-14,94.35,122.97,30.33
AVGO,2024-02-14,2024-05-15,122.97,140.51,14.27
AVGO,2024-05-15,2024-08-14,140.51,154.77,10.15
AVGO,2024-08-14,2024-11-14,154.77,167.77,8.40
AVGO,2024-11-14,2025-02-14,167.77,230.08,37.14
AVGO,2025-02-14,2025-05-15,230.08,230.38,0.13
AVGO,2025-05-15,2025-08-14,230.38,308.94,34.10
AVGO,2025-08-14,2025-11-14,308.94,340.53,10.22
AVGO,2025-11-14,2026-02-17,340.53,331.29,-2.71
AVGO,2026-02-17,2026-05-18,331.29,420.01,26.78
AXON,2020-05-15,2020-08-14,73.91,79.58,7.67
AXON,2020-08-14,2020-11-16,79.58,119.33,49.95
AXON,2020-11-16,2021-02-16,119.33,175.93,47.43
AXON,2021-02-16,2021-06-01,175.93,139.15,-20.91
AXON,2021-06-01,2021-08-16,139.15,186.24,33.84
AXON,2021-08-16,2021-11-15,186.24,167.41,-10.11
AXON,2021-11-15,2022-02-14,167.41,140.51,-16.07
AXON,2022-02-14,2022-05-16,140.51,95.44,-32.08
AXON,2022-05-16,2022-08-15,95.44,131.92,38.22
AXON,2022-08-15,2022-11-14,131.92,180.89,37.12
AXON,2022-11-14,2023-02-14,180.89,193.90,7.19
AXON,2023-02-14,2023-05-15,193.90,203.47,4.94
AXON,2023-05-15,2023-08-14,203.47,206.62,1.55
AXON,2023-08-14,2023-11-14,206.62,221.58,7.24
AXON,2023-11-14,2024-02-14,221.58,270.84,22.23
AXON,2024-02-14,2024-05-15,270.84,293.95,8.53
AXON,2024-05-15,2024-08-14,293.95,370.57,26.07
AXON,2024-08-14,2024-11-14,370.57,604.56,63.14
AXON,2024-11-14,2025-02-14,604.56,683.41,13.04
AXON,2025-02-14,2025-05-15,683.41,728.39,6.58
AXON,2025-05-15,2025-08-14,728.39,749.83,2.94
AXON,2025-08-14,2025-11-14,749.83,554.37,-26.07
AXON,2025-11-14,2026-02-17,554.37,431.94,-22.08
AXON,2026-02-17,2026-05-18,431.94,399.37,-7.54
AZO,2020-05-15,2020-08-14,1074.98,1196.05,11.26
AZO,2020-08-14,2020-11-16,1196.05,1146.02,-4.18
AZO,2020-11-16,2021-02-16,1146.02,1173.32,2.38
AZO,2021-02-16,2021-06-01,1173.32,1410.85,20.24
AZO,2021-06-01,2021-08-16,1410.85,1633.07,15.75
AZO,2021-08-16,2021-11-15,1633.07,1911.84,17.07
AZO,2021-11-15,2022-02-14,1911.84,1924.60,0.67
AZO,2022-02-14,2022-05-16,1924.60,2023.49,5.14
AZO,2022-05-16,2022-08-15,2023.49,2285.96,12.97
AZO,2022-08-15,2022-11-14,2285.96,2446.88,7.04
AZO,2022-11-14,2023-02-14,2446.88,2546.27,4.06
AZO,2023-02-14,2023-05-15,2546.27,2706.53,6.29
AZO,2023-05-15,2023-08-14,2706.53,2517.17,-7.00
AZO,2023-08-14,2023-11-14,2517.17,2684.53,6.65
AZO,2023-11-14,2024-02-14,2684.53,2726.87,1.58
AZO,2024-02-14,2024-05-15,2726.87,2930.17,7.46
AZO,2024-05-15,2024-08-14,2930.17,3196.42,9.09
AZO,2024-08-14,2024-11-14,3196.42,3136.06,-1.89
AZO,2024-11-14,2025-02-14,3136.06,3458.55,10.28
AZO,2025-02-14,2025-05-15,3458.55,3758.37,8.67
AZO,2025-05-15,2025-08-14,3758.37,3992.48,6.23
AZO,2025-08-14,2025-11-14,3992.48,3856.87,-3.40
AZO,2025-11-14,2026-02-17,3856.87,3742.00,-2.98
AZO,2026-02-17,2026-05-18,3742.00,3365.74,-10.06
BBWI,2020-05-15,2020-08-14,5.93,14.49,144.38
BBWI,2020-08-14,2020-11-16,14.49,18.98,30.97
BBWI,2020-11-16,2021-02-16,18.98,26.88,41.57
BBWI,2021-02-16,2021-06-01,26.88,38.66,43.85
BBWI,2021-06-01,2021-08-16,38.66,55.00,42.27
BBWI,2021-08-16,2021-11-15,55.00,66.58,21.04
BBWI,2021-11-15,2022-02-14,66.58,49.07,-26.29
BBWI,2022-02-14,2022-05-16,49.07,43.33,-11.71
BBWI,2022-05-16,2022-08-15,43.33,35.26,-18.61
BBWI,2022-08-15,2022-11-14,35.26,29.89,-15.24
BBWI,2022-11-14,2023-02-14,29.89,40.88,36.78
BBWI,2023-02-14,2023-05-15,40.88,30.73,-24.82
BBWI,2023-05-15,2023-08-14,30.73,34.45,12.12
BBWI,2023-08-14,2023-11-14,34.45,29.12,-15.48
BBWI,2023-11-14,2024-02-14,29.12,40.80,40.12
BBWI,2024-02-14,2024-05-15,40.80,46.56,14.10
BBWI,2024-05-15,2024-08-14,46.56,29.45,-36.74
BBWI,2024-08-14,2024-11-14,29.45,29.56,0.37
BBWI,2024-11-14,2025-02-14,29.56,34.64,17.17
BBWI,2025-02-14,2025-05-15,34.64,32.42,-6.39
BBWI,2025-05-15,2025-08-14,32.42,27.61,-14.84
BBWI,2025-08-14,2025-11-14,27.61,21.30,-22.85
BBWI,2025-11-14,2026-02-17,21.30,24.19,13.57
BBWI,2026-02-17,2026-05-18,24.19,16.03,-33.74
BC,2020-05-15,2020-08-14,44.75,57.49,28.49
BC,2020-08-14,2020-11-16,57.49,63.60,10.61
BC,2020-11-16,2021-02-16,63.60,82.62,29.91
BC,2021-02-16,2021-06-01,82.62,93.56,13.25
BC,2021-06-01,2021-08-16,93.56,94.89,1.42
BC,2021-08-16,2021-11-15,94.89,93.10,-1.88
BC,2021-11-15,2022-02-14,93.10,86.06,-7.56
BC,2022-02-14,2022-05-16,86.06,70.40,-18.20
BC,2022-05-16,2022-08-15,70.40,78.09,10.92
BC,2022-08-15,2022-11-14,78.09,71.60,-8.31
BC,2022-11-14,2023-02-14,71.60,81.54,13.89
BC,2023-02-14,2023-05-15,81.54,72.60,-10.97
BC,2023-05-15,2023-08-14,72.60,80.14,10.40
BC,2023-08-14,2023-11-14,80.14,70.57,-11.94
BC,2023-11-14,2024-02-14,70.57,81.64,15.69
BC,2024-02-14,2024-05-15,81.64,78.87,-3.40
BC,2024-05-15,2024-08-14,78.87,70.48,-10.64
BC,2024-08-14,2024-11-14,70.48,77.39,9.82
BC,2024-11-14,2025-02-14,77.39,63.09,-18.49
BC,2025-02-14,2025-05-15,63.09,50.38,-20.14
BC,2025-05-15,2025-08-14,50.38,62.81,24.68
BC,2025-08-14,2025-11-14,62.81,63.16,0.56
BC,2025-11-14,2026-02-17,63.16,86.71,37.28
BC,2026-02-17,2026-05-18,86.71,76.47,-11.81
BILL,2020-05-15,2020-08-14,77.27,86.47,11.91
BILL,2020-08-14,2020-11-16,86.47,96.46,11.55
BILL,2020-11-16,2021-02-16,96.46,183.46,90.19
BILL,2021-02-16,2021-06-01,183.46,151.59,-17.37
BILL,2021-06-01,2021-08-16,151.59,200.59,32.32
BILL,2021-08-16,2021-11-15,200.59,325.81,62.43
BILL,2021-11-15,2022-02-14,325.81,240.00,-26.34
BILL,2022-02-14,2022-05-16,240.00,109.40,-54.42
BILL,2022-05-16,2022-08-15,109.40,159.47,45.77
BILL,2022-08-15,2022-11-14,159.47,123.11,-22.80
BILL,2022-11-14,2023-02-14,123.11,97.06,-21.16
BILL,2023-02-14,2023-05-15,97.06,97.69,0.65
BILL,2023-05-15,2023-08-14,97.69,104.93,7.41
BILL,2023-08-14,2023-11-14,104.93,57.79,-44.93
BILL,2023-11-14,2024-02-14,57.79,64.76,12.06
BILL,2024-02-14,2024-05-15,64.76,59.89,-7.52
BILL,2024-05-15,2024-08-14,59.89,47.14,-21.29
BILL,2024-08-14,2024-11-14,47.14,86.38,83.24
BILL,2024-11-14,2025-02-14,86.38,59.82,-30.75
BILL,2025-02-14,2025-05-15,59.82,46.83,-21.72
BILL,2025-05-15,2025-08-14,46.83,39.48,-15.70
BILL,2025-08-14,2025-11-14,39.48,50.35,27.53
BILL,2025-11-14,2026-02-17,50.35,45.12,-10.39
BILL,2026-02-17,2026-05-18,45.12,38.52,-14.63
BKNG,2020-05-15,2020-08-14,54.22,69.67,28.50
BKNG,2020-08-14,2020-11-16,69.67,82.63,18.59
BKNG,2020-11-16,2021-02-16,82.63,85.55,3.53
BKNG,2021-02-16,2021-06-01,85.55,91.19,6.60
BKNG,2021-06-01,2021-08-16,91.19,83.46,-8.48
BKNG,2021-08-16,2021-11-15,83.46,94.20,12.86
BKNG,2021-11-15,2022-02-14,94.20,99.71,5.85
BKNG,2022-02-14,2022-05-16,99.71,80.14,-19.63
BKNG,2022-05-16,2022-08-15,80.14,83.42,4.09
BKNG,2022-08-15,2022-11-14,83.42,77.52,-7.07
BKNG,2022-11-14,2023-02-14,77.52,96.79,24.85
BKNG,2023-02-14,2023-05-15,96.79,103.64,7.08
BKNG,2023-05-15,2023-08-14,103.64,126.68,22.23
BKNG,2023-08-14,2023-11-14,126.68,124.30,-1.88
BKNG,2023-11-14,2024-02-14,124.30,146.42,17.80
BKNG,2024-02-14,2024-05-15,146.42,148.93,1.71
BKNG,2024-05-15,2024-08-14,148.93,140.61,-5.58
BKNG,2024-08-14,2024-11-14,140.61,196.10,39.47
BKNG,2024-11-14,2025-02-14,196.10,199.33,1.65
BKNG,2025-02-14,2025-05-15,199.33,207.39,4.05
BKNG,2025-05-15,2025-08-14,207.39,217.55,4.90
BKNG,2025-08-14,2025-11-14,217.55,200.57,-7.80
BKNG,2025-11-14,2026-02-17,200.57,164.81,-17.83
BKNG,2026-02-17,2026-05-18,164.81,154.68,-6.15
BLDR,2020-05-15,2020-08-14,16.09,30.27,88.19
BLDR,2020-08-14,2020-11-16,30.27,35.86,18.47
BLDR,2020-11-16,2021-02-16,35.86,41.71,16.31
BLDR,2021-02-16,2021-06-01,41.71,44.47,6.62
BLDR,2021-06-01,2021-08-16,44.47,51.58,15.99
BLDR,2021-08-16,2021-11-15,51.58,67.00,29.90
BLDR,2021-11-15,2022-02-14,67.00,68.78,2.66
BLDR,2022-02-14,2022-05-16,68.78,66.72,-3.00
BLDR,2022-05-16,2022-08-15,66.72,69.66,4.41
BLDR,2022-08-15,2022-11-14,69.66,62.97,-9.60
BLDR,2022-11-14,2023-02-14,62.97,82.28,30.67
BLDR,2023-02-14,2023-05-15,82.28,118.16,43.61
BLDR,2023-05-15,2023-08-14,118.16,151.85,28.51
BLDR,2023-08-14,2023-11-14,151.85,134.26,-11.58
BLDR,2023-11-14,2024-02-14,134.26,186.73,39.08
BLDR,2024-02-14,2024-05-15,186.73,171.94,-7.92
BLDR,2024-05-15,2024-08-14,171.94,160.60,-6.60
BLDR,2024-08-14,2024-11-14,160.60,181.20,12.83
BLDR,2024-11-14,2025-02-14,181.20,153.90,-15.07
BLDR,2025-02-14,2025-05-15,153.90,117.96,-23.35
BLDR,2025-05-15,2025-08-14,117.96,138.15,17.12
BLDR,2025-08-14,2025-11-14,138.15,103.44,-25.12
BLDR,2025-11-14,2026-02-17,103.44,114.63,10.82
BLDR,2026-02-17,2026-05-18,114.63,70.18,-38.78
BTGO,2020-05-15,2020-08-14,,,PRE_IPO
BTGO,2020-08-14,2020-11-16,,,PRE_IPO
BTGO,2020-11-16,2021-02-16,,,PRE_IPO
BTGO,2021-02-16,2021-06-01,,,PRE_IPO
BTGO,2021-06-01,2021-08-16,,,PRE_IPO
BTGO,2021-08-16,2021-11-15,,,PRE_IPO
BTGO,2021-11-15,2022-02-14,,,PRE_IPO
BTGO,2022-02-14,2022-05-16,,,PRE_IPO
BTGO,2022-05-16,2022-08-15,,,PRE_IPO
BTGO,2022-08-15,2022-11-14,,,PRE_IPO
BTGO,2022-11-14,2023-02-14,,,PRE_IPO
BTGO,2023-02-14,2023-05-15,,,PRE_IPO
BTGO,2023-05-15,2023-08-14,,,PRE_IPO
BTGO,2023-08-14,2023-11-14,,,PRE_IPO
BTGO,2023-11-14,2024-02-14,,,PRE_IPO
BTGO,2024-02-14,2024-05-15,,,PRE_IPO
BTGO,2024-05-15,2024-08-14,,,PRE_IPO
BTGO,2024-08-14,2024-11-14,,,PRE_IPO
BTGO,2024-11-14,2025-02-14,,,PRE_IPO
BTGO,2025-02-14,2025-05-15,,,PRE_IPO
BTGO,2025-05-15,2025-08-14,,,PRE_IPO
BTGO,2025-08-14,2025-11-14,,,PRE_IPO
BTGO,2025-11-14,2026-02-17,,,PRE_IPO
BTGO,2026-02-17,2026-05-18,10.87,8.33,-23.37
CARG,2020-05-15,2020-08-14,23.02,27.97,21.50
CARG,2020-08-14,2020-11-16,27.97,22.07,-21.09
CARG,2020-11-16,2021-02-16,22.07,30.26,37.11
CARG,2021-02-16,2021-06-01,30.26,27.80,-8.13
CARG,2021-06-01,2021-08-16,27.80,28.49,2.48
CARG,2021-08-16,2021-11-15,28.49,38.18,34.01
